id,Country ,Date,Brand,Total_increase
1927,Taiwan,2022-03-17,Moderna,46548
1926,Taiwan,2022-03-17,Oxford/AstraZeneca,708
1925,Taiwan,2022-03-17,ALL,75370
1924,Taiwan,2022-03-18,BNT,35535
1923,Taiwan,2022-03-18,°ªºÝ,3050
1922,Taiwan,2022-03-18,Moderna,49702
1921,Taiwan,2022-03-18,Oxford/AstraZeneca,957
1920,Taiwan,2022-03-18,ALL,89244
1919,Taiwan,2022-03-20,BNT,26966
1918,Taiwan,2022-03-20,°ªºÝ,3234
1917,Taiwan,2022-03-20,Moderna,33523
1916,Taiwan,2022-03-20,Oxford/AstraZeneca,611
1915,Taiwan,2022-03-20,ALL,64334
1914,Taiwan,2022-03-21,BNT,29535
1913,Taiwan,2022-03-21,°ªºÝ,2388
1912,Taiwan,2022-03-21,Moderna,37278
1911,Taiwan,2022-03-21,Oxford/AstraZeneca,455
1910,Taiwan,2022-03-21,ALL,69656
1909,Taiwan,2022-03-22,BNT,21587
1908,Taiwan,2022-03-22,°ªºÝ,1979
1907,Taiwan,2022-03-22,Moderna,32270
1906,Taiwan,2022-03-22,Oxford/AstraZeneca,491
1905,Taiwan,2022-03-22,ALL,56327
1904,Taiwan,2022-03-23,BNT,23332
1903,Taiwan,2022-03-23,°ªºÝ,2410
1902,Taiwan,2022-03-23,Moderna,25686
1901,Taiwan,2022-03-23,Oxford/AstraZeneca,669
1900,Taiwan,2022-03-23,ALL,52097
1899,Taiwan,2022-03-24,BNT,0
1898,Taiwan,2022-03-24,°ªºÝ,5284
1897,Taiwan,2022-03-24,Moderna,25565
1896,Taiwan,2022-03-24,Oxford/AstraZeneca,983
1895,Taiwan,2022-03-24,ALL,31832
1894,Taiwan,2022-03-25,BNT,0
1893,Taiwan,2022-03-25,°ªºÝ,4198
1892,Taiwan,2022-03-25,Moderna,43257
1891,Taiwan,2022-03-25,Oxford/AstraZeneca,1001
1890,Taiwan,2022-03-25,ALL,48456
1889,Taiwan,2022-03-27,BNT,0
1888,Taiwan,2022-03-27,°ªºÝ,3609
1887,Taiwan,2022-03-27,Moderna,34528
1886,Taiwan,2022-03-27,Oxford/AstraZeneca,544
1885,Taiwan,2022-03-27,ALL,38681
1884,Taiwan,2022-03-28,BNT,0
1883,Taiwan,2022-03-28,°ªºÝ,4861
1882,Taiwan,2022-03-28,Moderna,50409
1881,Taiwan,2022-03-28,Oxford/AstraZeneca,1332
1880,Taiwan,2022-03-28,ALL,56602
1879,Taiwan,2022-03-29,BNT,0
1878,Taiwan,2022-03-29,°ªºÝ,5568
1877,Taiwan,2022-03-29,Moderna,56694
1876,Taiwan,2022-03-29,Oxford/AstraZeneca,1241
1875,Taiwan,2022-03-29,ALL,63503
1874,Taiwan,2022-03-30,BNT,0
1873,Taiwan,2022-03-30,°ªºÝ,6856
1872,Taiwan,2022-03-30,Moderna,49789
1871,Taiwan,2022-03-30,Oxford/AstraZeneca,1694
1870,Taiwan,2022-03-30,ALL,58339
1869,Taiwan,2022-03-31,BNT,0
1868,Taiwan,2022-03-31,°ªºÝ,8067
1867,Taiwan,2022-03-31,Moderna,52494
1866,Taiwan,2022-03-31,Oxford/AstraZeneca,1637
1865,Taiwan,2022-03-31,ALL,62198
1864,Taiwan,2022-04-01,BNT,0
1863,Taiwan,2022-04-01,°ªºÝ,7062
1862,Taiwan,2022-04-01,Moderna,89870
1861,Taiwan,2022-04-01,Oxford/AstraZeneca,383
1860,Taiwan,2022-04-01,ALL,97315
1859,Taiwan,2022-04-05,BNT,0
1858,Taiwan,2022-04-05,°ªºÝ,9725
1857,Taiwan,2022-04-05,Moderna,133143
1856,Taiwan,2022-04-05,Oxford/AstraZeneca,963
1855,Taiwan,2022-04-05,ALL,143831
1854,Taiwan,2022-04-06,BNT,0
1853,Taiwan,2022-04-06,°ªºÝ,8436
1852,Taiwan,2022-04-06,Moderna,68919
1851,Taiwan,2022-04-06,Oxford/AstraZeneca,1301
1850,Taiwan,2022-04-06,ALL,78656
1849,Taiwan,2022-04-07,BNT,0
1848,Taiwan,2022-04-07,°ªºÝ,8734
1847,Taiwan,2022-04-07,Moderna,77160
1846,Taiwan,2022-04-07,Oxford/AstraZeneca,1753
1845,Taiwan,2022-04-07,ALL,87647
1844,Taiwan,2022-04-08,BNT,0
1843,Taiwan,2022-04-08,°ªºÝ,9955
1842,Taiwan,2022-04-08,Moderna,115296
1841,Taiwan,2022-04-08,Oxford/AstraZeneca,1048
1840,Taiwan,2022-04-08,ALL,126299
1839,Taiwan,2022-04-10,BNT,0
1838,Taiwan,2022-04-10,°ªºÝ,9187
1837,Taiwan,2022-04-10,Moderna,95119
1836,Taiwan,2022-04-10,Oxford/AstraZeneca,832
1835,Taiwan,2022-04-10,ALL,105138
1834,Taiwan,2022-04-11,BNT,0
1833,Taiwan,2022-04-11,°ªºÝ,10339
1832,Taiwan,2022-04-11,Moderna,81067
1831,Taiwan,2022-04-11,Oxford/AstraZeneca,1109
1830,Taiwan,2022-04-11,ALL,92515
1829,Taiwan,2022-04-12,BNT,0
1828,Taiwan,2022-04-12,°ªºÝ,8360
1827,Taiwan,2022-04-12,Moderna,77527
1826,Taiwan,2022-04-12,Oxford/AstraZeneca,1351
1825,Taiwan,2022-04-12,ALL,87238
1824,Taiwan,2022-04-13,BNT,0
1823,Taiwan,2022-04-13,°ªºÝ,11225
1822,Taiwan,2022-04-13,Moderna,80075
1821,Taiwan,2022-04-13,Oxford/AstraZeneca,1227
1820,Taiwan,2022-04-13,ALL,92527
1819,Taiwan,2022-04-14,BNT,0
1818,Taiwan,2022-04-14,°ªºÝ,11902
1817,Taiwan,2022-04-14,Moderna,89025
1816,Taiwan,2022-04-14,Oxford/AstraZeneca,1734
1815,Taiwan,2022-04-14,ALL,102661
1814,Taiwan,2022-04-15,BNT,0
1813,Taiwan,2022-04-15,°ªºÝ,13035
1812,Taiwan,2022-04-15,Moderna,141459
1811,Taiwan,2022-04-15,Oxford/AstraZeneca,1497
1810,Taiwan,2022-04-15,ALL,155991
1809,Taiwan,2022-04-17,BNT,0
1808,Taiwan,2022-04-17,°ªºÝ,10484
1807,Taiwan,2022-04-17,Moderna,174862
1806,Taiwan,2022-04-17,Oxford/AstraZeneca,1030
1805,Taiwan,2022-04-17,ALL,186376
1804,Taiwan,2022-04-18,BNT,0
1803,Taiwan,2022-04-18,°ªºÝ,14132
1802,Taiwan,2022-04-18,Moderna,110460
1801,Taiwan,2022-04-18,Oxford/AstraZeneca,1679
1800,Taiwan,2022-04-18,ALL,126271
1799,Taiwan,2022-04-19,BNT,0
1798,Taiwan,2022-04-19,°ªºÝ,12044
1797,Taiwan,2022-04-19,Moderna,94828
1796,Taiwan,2022-04-19,Oxford/AstraZeneca,1783
1795,Taiwan,2022-04-19,ALL,108655
1794,Taiwan,2022-04-20,BNT,0
1793,Taiwan,2022-04-20,°ªºÝ,16757
1792,Taiwan,2022-04-20,Moderna,96737
1791,Taiwan,2022-04-20,Oxford/AstraZeneca,1690
1790,Taiwan,2022-04-20,ALL,115184
1789,Taiwan,2022-04-21,BNT,0
1788,Taiwan,2022-04-21,°ªºÝ,22577
1787,Taiwan,2022-04-21,Moderna,106450
1786,Taiwan,2022-04-21,Oxford/AstraZeneca,2355
1785,Taiwan,2022-04-21,ALL,131382
1784,Taiwan,2022-04-22,BNT,0
1783,Taiwan,2022-04-22,°ªºÝ,20692
1782,Taiwan,2022-04-22,Moderna,137384
1781,Taiwan,2022-04-22,Oxford/AstraZeneca,2341
1780,Taiwan,2022-04-22,ALL,160417
1779,Taiwan,2022-04-24,BNT,0
1778,Taiwan,2022-04-24,°ªºÝ,21175
1777,Taiwan,2022-04-24,Moderna,92159
1776,Taiwan,2022-04-24,Oxford/AstraZeneca,1789
1775,Taiwan,2022-04-24,ALL,115123
1774,Taiwan,2022-04-25,BNT,0
1773,Taiwan,2022-04-25,°ªºÝ,22986
1772,Taiwan,2022-04-25,Moderna,79967
1771,Taiwan,2022-04-25,Oxford/AstraZeneca,1606
1770,Taiwan,2022-04-25,ALL,104559
1769,Taiwan,2022-04-26,BNT,0
1768,Taiwan,2022-04-26,°ªºÝ,21285
1767,Taiwan,2022-04-26,Moderna,67279
1766,Taiwan,2022-04-26,Oxford/AstraZeneca,2091
1765,Taiwan,2022-04-26,ALL,90655
1764,Taiwan,2022-04-27,BNT,0
1763,Taiwan,2022-04-27,°ªºÝ,28452
1762,Taiwan,2022-04-27,Moderna,68475
1761,Taiwan,2022-04-27,Oxford/AstraZeneca,2375
1760,Taiwan,2022-04-27,ALL,99302
1759,Taiwan,2022-04-28,BNT,0
1758,Taiwan,2022-04-28,°ªºÝ,22603
1757,Taiwan,2022-04-28,Moderna,70242
1756,Taiwan,2022-04-28,Oxford/AstraZeneca,2540
1755,Taiwan,2022-04-28,ALL,95385
1754,Taiwan,2022-04-29,BNT,0
1753,Taiwan,2022-04-29,°ªºÝ,19502
1752,Taiwan,2022-04-29,Moderna,90582
1751,Taiwan,2022-04-29,Oxford/AstraZeneca,2178
1750,Taiwan,2022-04-29,ALL,112262
1749,Taiwan,2022-05-01,BNT,0
1748,Taiwan,2022-05-01,°ªºÝ,16088
1747,Taiwan,2022-05-01,Moderna,64563
1746,Taiwan,2022-05-01,Oxford/AstraZeneca,2242
1745,Taiwan,2022-05-01,ALL,82893
1744,Taiwan,2022-05-02,BNT,0
1743,Taiwan,2022-05-02,°ªºÝ,14783
1742,Taiwan,2022-05-02,Moderna,48952
1741,Taiwan,2022-05-02,Oxford/AstraZeneca,1409
1740,Taiwan,2022-05-02,ALL,65144
1739,Taiwan,2022-05-03,BNT,0
1738,Taiwan,2022-05-03,°ªºÝ,13192
1737,Taiwan,2022-05-03,Moderna,57683
1736,Taiwan,2022-05-03,Oxford/AstraZeneca,1755
1735,Taiwan,2022-05-03,ALL,72630
1734,Taiwan,2022-05-04,BNT,0
1733,Taiwan,2022-05-04,°ªºÝ,13146
1732,Taiwan,2022-05-04,Moderna,108159
1731,Taiwan,2022-05-04,Oxford/AstraZeneca,1508
1730,Taiwan,2022-05-04,ALL,122813
1729,Taiwan,2022-05-05,BNT,0
1728,Taiwan,2022-05-05,°ªºÝ,12752
1727,Taiwan,2022-05-05,Moderna,75231
1726,Taiwan,2022-05-05,Oxford/AstraZeneca,1252
1725,Taiwan,2022-05-05,ALL,89235
1724,Taiwan,2022-05-06,BNT,0
1723,Taiwan,2022-05-06,°ªºÝ,11097
1722,Taiwan,2022-05-06,Moderna,105307
1721,Taiwan,2022-05-06,Oxford/AstraZeneca,1013
1720,Taiwan,2022-05-06,ALL,117417
1719,Taiwan,2022-05-08,BNT,0
1718,Taiwan,2022-05-08,°ªºÝ,9674
1717,Taiwan,2022-05-08,Moderna,74561
1716,Taiwan,2022-05-08,Oxford/AstraZeneca,1386
1715,Taiwan,2022-05-08,ALL,85621
1714,Taiwan,2022-05-09,BNT,0
1713,Taiwan,2022-05-09,°ªºÝ,8802
1712,Taiwan,2022-05-09,Moderna,60794
1711,Taiwan,2022-05-09,Oxford/AstraZeneca,999
1710,Taiwan,2022-05-09,ALL,70595
1709,Taiwan,2022-05-10,BNT,0
1708,Taiwan,2022-05-10,°ªºÝ,7224
1707,Taiwan,2022-05-10,Moderna,59149
1706,Taiwan,2022-05-10,Oxford/AstraZeneca,1077
1705,Taiwan,2022-05-10,ALL,67450
1704,Taiwan,2022-05-11,BNT,0
1703,Taiwan,2022-05-11,°ªºÝ,7906
1702,Taiwan,2022-05-11,Moderna,67201
1701,Taiwan,2022-05-11,Oxford/AstraZeneca,941
1700,Taiwan,2022-05-11,ALL,76048
1699,Taiwan,2022-05-13,BNT,0
1698,Taiwan,2022-05-13,°ªºÝ,7642
1697,Taiwan,2022-05-13,Moderna,113984
1696,Taiwan,2022-05-13,Oxford/AstraZeneca,649
1695,Taiwan,2022-05-13,ALL,122275
1694,Taiwan,2022-05-15,BNT,0
1693,Taiwan,2022-05-15,°ªºÝ,6390
1692,Taiwan,2022-05-15,Moderna,73050
1691,Taiwan,2022-05-15,Oxford/AstraZeneca,521
1690,Taiwan,2022-05-15,ALL,79961
1689,Taiwan,2022-05-16,BNT,0
1688,Taiwan,2022-05-16,°ªºÝ,6461
1687,Taiwan,2022-05-16,Moderna,53130
1686,Taiwan,2022-05-16,Oxford/AstraZeneca,593
1685,Taiwan,2022-05-16,ALL,60184
1684,Taiwan,2022-05-17,BNT,0
1683,Taiwan,2022-05-17,°ªºÝ,6379
1682,Taiwan,2022-05-17,Moderna,64754
1681,Taiwan,2022-05-17,Oxford/AstraZeneca,724
1680,Taiwan,2022-05-17,ALL,71857
1679,Taiwan,2022-05-18,BNT,0
1678,Taiwan,2022-05-18,°ªºÝ,8680
1677,Taiwan,2022-05-18,Moderna,64177
1676,Taiwan,2022-05-18,Oxford/AstraZeneca,645
1675,Taiwan,2022-05-18,ALL,73502
1674,Taiwan,2022-05-19,BNT,0
1673,Taiwan,2022-05-19,°ªºÝ,8500
1672,Taiwan,2022-05-19,Moderna,64511
1671,Taiwan,2022-05-19,Oxford/AstraZeneca,603
1670,Taiwan,2022-05-19,ALL,73614
1669,Taiwan,2022-05-20,BNT,460
1668,Taiwan,2022-05-20,°ªºÝ,7621
1667,Taiwan,2022-05-20,Moderna,95547
1666,Taiwan,2022-05-20,Oxford/AstraZeneca,486
1665,Taiwan,2022-05-20,ALL,104114
1664,Taiwan,2022-05-22,BNT,7942
1663,Taiwan,2022-05-22,°ªºÝ,8118
1662,Taiwan,2022-05-22,Moderna,57184
1661,Taiwan,2022-05-22,Oxford/AstraZeneca,471
1660,Taiwan,2022-05-22,ALL,73715
1659,Taiwan,2022-05-23,BNT,12555
1658,Taiwan,2022-05-23,°ªºÝ,6737
1657,Taiwan,2022-05-23,Moderna,39064
1656,Taiwan,2022-05-23,Oxford/AstraZeneca,459
1655,Taiwan,2022-05-23,ALL,58815
1654,Taiwan,2022-05-25,BNT,48505
1653,Taiwan,2022-05-25,°ªºÝ,5996
1652,Taiwan,2022-05-25,Moderna,32522
1651,Taiwan,2022-05-25,Oxford/AstraZeneca,441
1650,Taiwan,2022-05-25,ALL,87464
1649,Taiwan,2022-05-26,BNT,82279
1648,Taiwan,2022-05-26,°ªºÝ,6531
1647,Taiwan,2022-05-26,Moderna,26347
1646,Taiwan,2022-05-26,Oxford/AstraZeneca,334
1645,Taiwan,2022-05-26,ALL,115491
1644,Taiwan,2022-05-27,BNT,95883
1643,Taiwan,2022-05-27,°ªºÝ,5073
1642,Taiwan,2022-05-27,Moderna,19797
1641,Taiwan,2022-05-27,Oxford/AstraZeneca,94
1640,Taiwan,2022-05-27,ALL,120847
1639,Taiwan,2022-05-29,BNT,107914
1638,Taiwan,2022-05-29,°ªºÝ,5829
1637,Taiwan,2022-05-29,Moderna,11887
1636,Taiwan,2022-05-29,Oxford/AstraZeneca,103
1635,Taiwan,2022-05-29,ALL,125733
1634,Taiwan,2022-05-30,BNT,75834
1633,Taiwan,2022-05-30,°ªºÝ,5653
1632,Taiwan,2022-05-30,Moderna,20668
1631,Taiwan,2022-05-30,Oxford/AstraZeneca,252
1630,Taiwan,2022-05-30,ALL,102407
1629,Taiwan,2022-05-31,BNT,101740
1628,Taiwan,2022-05-31,°ªºÝ,3994
1627,Taiwan,2022-05-31,Moderna,18238
1626,Taiwan,2022-05-31,Oxford/AstraZeneca,325
1625,Taiwan,2022-05-31,ALL,124297
1624,Taiwan,2022-06-01,BNT,120376
1623,Taiwan,2022-06-01,°ªºÝ,4296
1622,Taiwan,2022-06-01,Moderna,16083
1621,Taiwan,2022-06-01,Oxford/AstraZeneca,142
1620,Taiwan,2022-06-01,ALL,140897
1619,Taiwan,2022-06-02,BNT,168795
1618,Taiwan,2022-06-02,°ªºÝ,5174
1617,Taiwan,2022-06-02,Moderna,19336
1616,Taiwan,2022-06-02,Oxford/AstraZeneca,126
1615,Taiwan,2022-06-02,ALL,193431
1614,Taiwan,2022-06-03,BNT,50768
1613,Taiwan,2022-06-03,°ªºÝ,1558
1612,Taiwan,2022-06-03,Moderna,9784
1611,Taiwan,2022-06-03,Oxford/AstraZeneca,24
1610,Taiwan,2022-06-03,ALL,62134
1609,Taiwan,2022-06-05,BNT,45658
1608,Taiwan,2022-06-05,°ªºÝ,3225
1607,Taiwan,2022-06-05,Moderna,6104
1606,Taiwan,2022-06-05,Oxford/AstraZeneca,65
1605,Taiwan,2022-06-05,ALL,55052
1604,Taiwan,2022-06-06,BNT,65086
1603,Taiwan,2022-06-06,°ªºÝ,4315
1602,Taiwan,2022-06-06,Moderna,16422
1601,Taiwan,2022-06-06,Oxford/AstraZeneca,105
1600,Taiwan,2022-06-06,ALL,85928
1599,Taiwan,2022-06-07,BNT,73881
1598,Taiwan,2022-06-07,°ªºÝ,2980
1597,Taiwan,2022-06-07,Moderna,11353
1596,Taiwan,2022-06-07,Oxford/AstraZeneca,119
1595,Taiwan,2022-06-07,ALL,88333
1594,Taiwan,2022-06-08,BNT,70789
1593,Taiwan,2022-06-08,°ªºÝ,3854
1592,Taiwan,2022-06-08,Moderna,9118
1591,Taiwan,2022-06-08,Oxford/AstraZeneca,80
1590,Taiwan,2022-06-08,ALL,83841
1589,Taiwan,2022-06-09,BNT,79550
1588,Taiwan,2022-06-09,°ªºÝ,3988
1587,Taiwan,2022-06-09,Moderna,9369
1586,Taiwan,2022-06-09,Oxford/AstraZeneca,139
1585,Taiwan,2022-06-09,ALL,93046
1584,Taiwan,2022-06-10,BNT,127920
1583,Taiwan,2022-06-10,°ªºÝ,3979
1582,Taiwan,2022-06-10,Moderna,8760
1581,Taiwan,2022-06-10,Oxford/AstraZeneca,31
1580,Taiwan,2022-06-10,ALL,140690
1579,Taiwan,2022-06-12,BNT,27729
1578,Taiwan,2022-06-12,°ªºÝ,3765
1577,Taiwan,2022-06-12,Moderna,11512
1576,Taiwan,2022-06-12,Oxford/AstraZeneca,47
1575,Taiwan,2022-06-12,ALL,43053
1574,Taiwan,2022-06-13,BNT,28745
1573,Taiwan,2022-06-13,°ªºÝ,3950
1572,Taiwan,2022-06-13,Moderna,24472
1571,Taiwan,2022-06-13,Oxford/AstraZeneca,146
1570,Taiwan,2022-06-13,ALL,57313
1569,Taiwan,2022-06-14,BNT,35679
1568,Taiwan,2022-06-14,°ªºÝ,3186
1567,Taiwan,2022-06-14,Moderna,24294
1566,Taiwan,2022-06-14,Oxford/AstraZeneca,115
1565,Taiwan,2022-06-14,ALL,63274
1564,Taiwan,2022-06-15,BNT,42273
1563,Taiwan,2022-06-15,°ªºÝ,4051
1562,Taiwan,2022-06-15,Moderna,29909
1561,Taiwan,2022-06-15,Oxford/AstraZeneca,129
1560,Taiwan,2022-06-15,ALL,76362
1559,Taiwan,2022-06-16,BNT,49084
1558,Taiwan,2022-06-16,°ªºÝ,3653
1557,Taiwan,2022-06-16,Moderna,30139
1556,Taiwan,2022-06-16,Oxford/AstraZeneca,123
1555,Taiwan,2022-06-16,ALL,82999
1554,Taiwan,2022-06-17,BNT,73557
1553,Taiwan,2022-06-17,°ªºÝ,3778
1552,Taiwan,2022-06-17,Moderna,52686
1551,Taiwan,2022-06-17,Oxford/AstraZeneca,28
1550,Taiwan,2022-06-17,ALL,130049
1549,Taiwan,2022-06-19,BNT,17307
1548,Taiwan,2022-06-19,°ªºÝ,3524
1547,Taiwan,2022-06-19,Moderna,47391
1546,Taiwan,2022-06-19,Oxford/AstraZeneca,56
1545,Taiwan,2022-06-19,ALL,68278
1544,Taiwan,2022-06-20,BNT,22956
1543,Taiwan,2022-06-20,°ªºÝ,4067
1542,Taiwan,2022-06-20,Moderna,61373
1541,Taiwan,2022-06-20,Oxford/AstraZeneca,100
1540,Taiwan,2022-06-20,ALL,88496
1539,Taiwan,2022-06-21,BNT,21770
1538,Taiwan,2022-06-21,°ªºÝ,3731
1537,Taiwan,2022-06-21,Moderna,60160
1536,Taiwan,2022-06-21,Oxford/AstraZeneca,148
1535,Taiwan,2022-06-21,ALL,85809
1534,Taiwan,2022-06-22,BNT,25040
1533,Taiwan,2022-06-22,°ªºÝ,4308
1532,Taiwan,2022-06-22,Moderna,112263
1531,Taiwan,2022-06-22,Oxford/AstraZeneca,100
1530,Taiwan,2022-06-22,ALL,141711
1529,Taiwan,2022-06-23,BNT,26059
1528,Taiwan,2022-06-23,°ªºÝ,4505
1527,Taiwan,2022-06-23,Moderna,102011
1526,Taiwan,2022-06-23,Oxford/AstraZeneca,140
1525,Taiwan,2022-06-23,ALL,132715
1524,Taiwan,2022-06-24,BNT,37693
1523,Taiwan,2022-06-24,°ªºÝ,4691
1522,Taiwan,2022-06-24,Moderna,69139
1521,Taiwan,2022-06-24,Oxford/AstraZeneca,122
1520,Taiwan,2022-06-24,ALL,111645
1519,Taiwan,2022-06-26,BNT,24906
1518,Taiwan,2022-06-26,°ªºÝ,3484
1517,Taiwan,2022-06-26,Moderna,48774
1516,Taiwan,2022-06-26,Oxford/AstraZeneca,65
1515,Taiwan,2022-06-26,ALL,77229
1514,Taiwan,2022-06-27,BNT,18862
1513,Taiwan,2022-06-27,°ªºÝ,4216
1512,Taiwan,2022-06-27,Moderna,58218
1511,Taiwan,2022-06-27,Oxford/AstraZeneca,97
1510,Taiwan,2022-06-27,ALL,81393
1509,Taiwan,2022-06-28,BNT,28976
1508,Taiwan,2022-06-28,°ªºÝ,3549
1507,Taiwan,2022-06-28,Moderna,50959
1506,Taiwan,2022-06-28,Oxford/AstraZeneca,148
1505,Taiwan,2022-06-28,ALL,83632
1504,Taiwan,2022-06-29,BNT,43618
1503,Taiwan,2022-06-29,°ªºÝ,3752
1502,Taiwan,2022-06-29,Moderna,52079
1501,Taiwan,2022-06-29,Oxford/AstraZeneca,75
1500,Taiwan,2022-06-29,ALL,99524
1499,Taiwan,2022-06-30,BNT,51365
1498,Taiwan,2022-06-30,°ªºÝ,3172
1497,Taiwan,2022-06-30,Moderna,52281
1496,Taiwan,2022-06-30,Oxford/AstraZeneca,105
1495,Taiwan,2022-06-30,ALL,106923
1494,Taiwan,2022-07-01,BNT,46792
1493,Taiwan,2022-07-01,°ªºÝ,2502
1492,Taiwan,2022-07-01,Moderna,38360
1491,Taiwan,2022-07-01,Oxford/AstraZeneca,35
1490,Taiwan,2022-07-01,ALL,87689
1489,Taiwan,2022-07-03,BNT,28207
1488,Taiwan,2022-07-03,°ªºÝ,1992
1487,Taiwan,2022-07-03,Moderna,21602
1486,Taiwan,2022-07-03,Oxford/AstraZeneca,30
1485,Taiwan,2022-07-03,ALL,51831
1484,Taiwan,2022-07-04,BNT,27828
1483,Taiwan,2022-07-04,°ªºÝ,2062
1482,Taiwan,2022-07-04,Moderna,28316
1481,Taiwan,2022-07-04,Oxford/AstraZeneca,57
1480,Taiwan,2022-07-04,ALL,58263
1479,Taiwan,2022-07-05,BNT,35159
1478,Taiwan,2022-07-05,°ªºÝ,1974
1477,Taiwan,2022-07-05,Moderna,38699
1476,Taiwan,2022-07-05,Oxford/AstraZeneca,113
1475,Taiwan,2022-07-05,ALL,75945
1474,Taiwan,2022-07-06,BNT,37870
1473,Taiwan,2022-07-06,°ªºÝ,2736
1472,Taiwan,2022-07-06,Moderna,30713
1471,Taiwan,2022-07-06,Oxford/AstraZeneca,102
1470,Taiwan,2022-07-06,ALL,71421
1469,Taiwan,2022-07-07,BNT,36595
1468,Taiwan,2022-07-07,°ªºÝ,2278
1467,Taiwan,2022-07-07,Moderna,30530
1466,Taiwan,2022-07-07,Oxford/AstraZeneca,86
1465,Taiwan,2022-07-07,ALL,69489
1464,Taiwan,2022-07-08,Novavax,1952
1463,Taiwan,2022-07-08,BNT,42349
1462,Taiwan,2022-07-08,°ªºÝ,2452
1461,Taiwan,2022-07-08,Moderna,41790
1460,Taiwan,2022-07-08,Oxford/AstraZeneca,69
1459,Taiwan,2022-07-08,ALL,88612
1458,Taiwan,2022-07-10,Novavax,7517
1457,Taiwan,2022-07-10,BNT,18410
1456,Taiwan,2022-07-10,°ªºÝ,2154
1455,Taiwan,2022-07-10,Moderna,17978
1454,Taiwan,2022-07-10,Oxford/AstraZeneca,65
1453,Taiwan,2022-07-10,ALL,46124
1452,Taiwan,2022-07-11,Novavax,9678
1451,Taiwan,2022-07-11,BNT,8028
1450,Taiwan,2022-07-11,°ªºÝ,1990
1449,Taiwan,2022-07-11,Moderna,17716
1448,Taiwan,2022-07-11,Oxford/AstraZeneca,66
1447,Taiwan,2022-07-11,ALL,37478
1446,Taiwan,2022-07-12,Novavax,6617
1445,Taiwan,2022-07-12,BNT,9308
1444,Taiwan,2022-07-12,°ªºÝ,1589
1443,Taiwan,2022-07-12,Moderna,19898
1442,Taiwan,2022-07-12,Oxford/AstraZeneca,68
1441,Taiwan,2022-07-12,ALL,37480
1440,Taiwan,2022-07-13,Novavax,10010
1439,Taiwan,2022-07-13,BNT,9335
1438,Taiwan,2022-07-13,°ªºÝ,1706
1437,Taiwan,2022-07-13,Moderna,14480
1436,Taiwan,2022-07-13,Oxford/AstraZeneca,75
1435,Taiwan,2022-07-13,ALL,35606
1434,Taiwan,2022-07-14,Novavax,10628
1433,Taiwan,2022-07-14,BNT,8531
1432,Taiwan,2022-07-14,°ªºÝ,1750
1431,Taiwan,2022-07-14,Moderna,15399
1430,Taiwan,2022-07-14,Oxford/AstraZeneca,56
1429,Taiwan,2022-07-14,ALL,36364
1428,Taiwan,2022-07-15,Novavax,19919
1427,Taiwan,2022-07-15,BNT,11816
1426,Taiwan,2022-07-15,°ªºÝ,1611
1425,Taiwan,2022-07-15,Moderna,23381
1424,Taiwan,2022-07-15,Oxford/AstraZeneca,51
1423,Taiwan,2022-07-15,ALL,56778
1422,Taiwan,2022-07-17,Novavax,4784
1421,Taiwan,2022-07-17,BNT,12381
1420,Taiwan,2022-07-17,°ªºÝ,1454
1419,Taiwan,2022-07-17,Moderna,10360
1418,Taiwan,2022-07-17,Oxford/AstraZeneca,35
1417,Taiwan,2022-07-17,ALL,29014
1416,Taiwan,2022-07-18,Novavax,3677
1415,Taiwan,2022-07-18,BNT,4928
1414,Taiwan,2022-07-18,°ªºÝ,1714
1413,Taiwan,2022-07-18,Moderna,19215
1412,Taiwan,2022-07-18,Oxford/AstraZeneca,65
1411,Taiwan,2022-07-18,ALL,29599
1410,Taiwan,2022-07-19,Novavax,4750
1409,Taiwan,2022-07-19,BNT,7614
1408,Taiwan,2022-07-19,°ªºÝ,1525
1407,Taiwan,2022-07-19,Moderna,18339
1406,Taiwan,2022-07-19,Oxford/AstraZeneca,78
1405,Taiwan,2022-07-19,ALL,32306
1404,Taiwan,2022-07-20,Novavax,6147
1403,Taiwan,2022-07-20,BNT,7851
1402,Taiwan,2022-07-20,°ªºÝ,1734
1401,Taiwan,2022-07-20,Moderna,14575
1400,Taiwan,2022-07-20,Oxford/AstraZeneca,66
1399,Taiwan,2022-07-20,ALL,30373
1398,Taiwan,2022-07-21,Novavax,5938
1397,Taiwan,2022-07-21,BNT,7037
1396,Taiwan,2022-07-21,°ªºÝ,2318
1395,Taiwan,2022-07-21,Moderna,26765
1394,Taiwan,2022-07-21,Oxford/AstraZeneca,67
1393,Taiwan,2022-07-21,ALL,42125
1392,Taiwan,2022-07-22,Novavax,27014
1391,Taiwan,2022-07-22,BNT,10766
1390,Taiwan,2022-07-22,°ªºÝ,3255
1389,Taiwan,2022-07-22,Moderna,72540
1388,Taiwan,2022-07-22,Oxford/AstraZeneca,30
1387,Taiwan,2022-07-22,ALL,113605
1386,Taiwan,2022-07-24,Novavax,7956
1385,Taiwan,2022-07-24,BNT,12008
1384,Taiwan,2022-07-24,°ªºÝ,2672
1383,Taiwan,2022-07-24,Moderna,58858
1382,Taiwan,2022-07-24,Oxford/AstraZeneca,27
1381,Taiwan,2022-07-24,ALL,81521
